,cement,slag,ash,water,plasticizer,coarse_aggregate,fine_aggregate,age,CCS
2361,387.34,40.54,144.6,169.44,10.65,1032.1,899.37,32.16,39.34
2362,303.27,14.4,142.56,189.33,12.12,975.95,927.18,64.98,52.28
2363,344.68,8.34,116.19,184.75,12.18,978.13,932.01,162.53,63.81
2364,361.39,83.53,118.21,179.13,17.73,1044.64,951.37,7.47,36.58
2365,295.76,30.36,128.35,176.42,16.61,1022.42,903.85,62.11,46.24
2366,375.73,4.35,124.65,179.18,17.7,1024.03,902.31,79.65,55.4
2367,378.97,41.36,160.53,173.59,16.91,985.24,898.45,104.55,60.6
2368,336.71,10.8,139.97,177.37,13.52,1020.81,889.24,133.94,66.6
2369,304.24,12.88,151.08,175.44,13.25,1000.5,919.08,27.3,31.06
2370,345.96,20.17,158.36,186.23,14.24,965.44,935.74,42.3,41.04
2371,322.66,10.67,100.16,177.87,14.82,967.66,873.81,88.95,45.48
2372,357.61,15.26,146.46,181.27,12.08,986.41,868.65,89.0,57.25
2373,351.82,24.56,117.55,184.24,10.19,993.15,923.6,157.15,65.51
2374,349.35,35.27,149.57,154.91,13.76,1009.21,941.86,26.91,33.82
2375,289.27,81.02,129.56,155.68,14.41,1011.22,903.42,33.25,37.53
2376,334.34,48.6,131.51,151.46,14.71,1034.92,940.33,78.07,37.67
2377,298.3,4.63,121.21,156.7,16.86,1071.6,913.15,107.32,47.14
2378,327.03,59.46,131.16,161.23,16.11,1052.32,912.41,117.08,53.06
2379,325.68,34.82,108.83,161.15,14.68,1044.96,896.99,60.44,30.55
2380,303.54,54.61,158.15,162.87,14.72,1035.29,901.24,28.91,33.52
2381,345.54,40.07,102.64,163.67,16.22,1045.47,894.65,57.4,46.92
2382,329.5,32.86,129.05,177.29,14.27,1054.97,962.26,113.86,47.62
2383,349.74,15.27,124.9,174.57,13.82,1054.85,947.21,118.9,55.76
2384,315.23,24.8,129.71,152.58,16.41,1005.43,951.15,43.75,34.29
2385,330.08,15.99,138.16,167.18,16.26,1014.23,909.14,44.9,51.01
2386,302.2,51.78,151.71,153.31,16.14,1015.55,963.23,30.28,51.91
2387,294.34,13.51,159.56,151.32,19.01,1013.24,965.04,59.79,67.24
2388,289.17,61.53,107.7,160.9,18.11,1009.7,893.7,126.64,74.26
2389,294.27,28.56,188.7,153.14,17.61,1099.12,834.18,51.39,32.16
2390,331.53,8.39,156.06,149.81,14.15,1133.6,865.72,28.29,48.0
2391,278.55,70.04,176.66,160.94,17.72,1127.08,820.74,59.8,67.47
2392,337.71,39.41,181.57,145.53,14.07,1109.52,873.31,62.78,64.1
2393,343.83,41.18,174.24,156.36,14.03,1107.5,810.22,158.67,82.81
2394,313.56,10.95,183.48,174.11,14.59,1075.58,846.01,58.25,32.64
2395,355.99,79.05,180.96,163.78,15.02,1123.15,779.59,75.33,50.13
2396,301.56,2.1,164.09,179.03,13.78,1117.96,857.07,38.77,59.1
2397,378.53,76.93,150.57,168.3,12.13,1121.52,851.02,99.6,60.84
2398,359.5,81.25,156.49,171.4,11.06,1130.18,785.63,114.52,71.45
2399,337.87,49.91,158.66,178.92,14.88,1063.43,826.76,30.49,35.23
2400,396.71,7.73,153.11,176.61,13.97,1078.84,764.56,46.76,46.2
2401,387.3,24.65,169.43,184.48,13.25,1085.17,782.38,83.65,51.8
2402,332.52,29.5,123.08,183.2,11.2,1031.04,804.4,109.18,56.49
2403,317.89,18.88,118.79,193.93,12.87,1071.87,797.26,158.82,70.57
2404,238.6,84.94,207.32,160.47,15.58,1093.12,808.12,23.53,31.15
2405,297.88,75.54,227.73,166.4,14.44,1120.71,850.55,45.38,45.03
2406,244.51,63.82,183.83,163.0,15.5,1119.13,793.51,50.16,56.34
2407,265.09,37.98,184.83,165.56,12.8,1098.63,785.81,60.07,52.45
2408,251.55,12.04,196.52,160.29,15.7,1105.64,807.39,138.57,63.83
2409,231.79,77.4,219.05,170.65,16.3,1056.88,830.66,51.75,19.05
2410,276.36,71.28,184.11,158.75,12.94,1064.65,800.13,27.75,50.19
2411,226.33,23.23,223.88,169.58,15.65,1071.64,839.18,62.61,61.69
2412,232.6,34.1,204.34,160.37,15.12,1090.58,788.26,113.82,55.74
2413,285.58,28.47,223.82,168.26,14.71,1091.78,843.12,163.03,68.88
2414,285.36,171.99,78.07,175.04,16.59,1067.26,820.56,59.74,33.09
2415,310.74,140.8,27.76,164.66,13.46,1073.28,810.48,76.91,52.1
2416,316.99,171.16,79.69,181.63,16.67,1068.07,784.84,47.22,76.7
2417,314.6,150.86,53.72,166.4,14.81,1070.01,825.89,108.75,77.52
2418,301.38,126.19,68.5,174.85,13.63,1092.05,807.11,108.74,73.97
2419,283.66,97.94,157.22,153.79,15.86,1092.41,812.64,33.96,41.92
2420,246.98,126.3,150.77,146.27,17.48,1113.55,820.29,30.5,46.05
2421,303.35,71.68,140.97,142.51,14.86,1125.21,841.13,42.27,66.72
2422,308.54,129.24,150.78,159.0,16.15,1091.92,830.51,103.03,75.55
2423,293.06,124.63,147.89,152.97,14.81,1145.88,799.9,114.67,75.24
2424,264.92,91.83,130.51,171.88,12.92,1047.49,817.81,25.45,24.33
2425,312.94,100.59,176.49,158.41,10.64,1062.73,795.98,32.19,43.41
2426,291.51,140.0,179.14,162.48,13.16,1067.14,786.68,68.53,61.93
2427,243.0,67.19,128.23,169.07,14.3,1025.04,790.08,91.01,65.48
2428,296.58,94.08,182.69,166.31,11.15,1023.4,797.6,154.51,69.15
2429,294.83,22.73,148.44,161.67,13.52,1127.7,801.44,14.97,27.5
2430,275.32,26.25,129.29,166.46,13.43,1127.2,847.76,70.15,32.27
2431,277.29,60.5,146.22,172.91,12.66,1099.49,825.6,91.04,34.75
2432,255.17,31.15,164.46,173.16,12.34,1101.93,848.55,104.73,53.21
2433,254.65,53.46,182.39,179.43,13.19,1110.6,834.37,160.8,54.15
2434,425.46,2.02,49.88,231.39,3.99,1077.81,775.66,49.19,25.71
2435,471.75,85.77,34.9,230.22,1.68,1069.86,771.14,29.83,30.09
2436,406.22,4.77,10.03,220.91,3.95,1017.17,790.95,81.51,45.4
2437,409.28,22.13,1.29,221.22,3.41,1014.1,826.27,103.29,39.41
2438,457.1,27.49,44.89,231.13,4.73,1012.09,777.94,123.15,46.52
2439,602.17,22.78,60.32,157.18,8.96,992.94,888.7,47.42,84.26
2440,561.58,54.29,76.79,145.58,6.54,1150.59,708.73,85.37,63.27
2441,358.91,189.66,37.43,163.67,8.87,1140.74,806.69,42.86,96.89
2442,575.51,69.0,120.21,214.65,2.87,1106.66,647.18,43.38,79.42
2443,516.02,82.38,14.22,184.52,12.28,1067.0,748.52,75.04,95.49
2444,613.38,12.85,28.76,167.96,12.69,861.88,803.92,70.72,56.18
2445,552.49,82.08,38.98,176.11,6.29,922.64,914.4,45.31,71.31
2446,549.35,85.7,6.32,194.95,12.58,974.0,791.4,88.24,72.45
2447,537.42,20.38,43.38,177.18,10.45,917.77,810.34,84.61,66.57
2448,424.83,77.73,154.14,161.74,23.78,956.85,802.45,45.41,58.38
2449,591.02,12.73,36.94,210.87,5.55,1187.77,636.75,42.42,55.17
2450,473.9,82.02,39.87,217.32,8.83,1129.99,625.61,59.84,54.87
2451,425.98,48.35,197.78,188.11,26.23,974.6,650.77,29.9,61.58
2452,356.42,24.75,219.66,170.02,20.1,1020.91,655.88,34.41,63.0
2453,386.97,42.61,216.8,204.92,18.9,1032.96,704.08,71.67,54.47
2454,489.96,77.66,52.73,192.08,4.49,1140.86,696.24,38.21,68.04
2455,297.06,234.24,55.71,204.04,3.7,1168.59,690.67,34.47,64.16
2456,533.66,52.51,60.51,176.81,10.54,808.32,830.82,60.24,49.45
2457,187.01,128.19,159.83,195.36,11.37,901.09,949.83,86.19,38.72
2458,210.24,146.82,170.89,195.44,11.47,874.91,881.67,83.28,50.69
2459,315.58,169.61,49.67,190.09,8.9,1057.57,788.45,47.79,40.72
2460,315.69,237.83,122.73,180.01,13.26,879.96,837.31,69.78,71.91
2461,504.86,44.24,52.6,171.65,13.35,1065.74,736.25,43.38,68.54
2462,371.47,229.86,33.92,171.18,13.12,1107.14,703.67,90.42,69.21
2463,459.59,189.92,48.94,166.74,10.07,1125.84,664.18,31.28,62.61
2464,328.99,264.58,129.08,173.01,11.98,847.98,805.8,77.23,84.32
2465,572.27,13.19,5.86,158.91,13.58,1065.71,728.97,71.85,71.45
2466,192.59,1.74,197.68,166.49,5.46,1012.32,911.26,39.49,16.83
2467,246.12,194.94,176.04,194.53,10.53,1031.21,799.75,10.82,27.77
2468,230.32,215.94,155.2,198.24,9.0,1009.9,820.14,27.95,34.08
2469,218.32,182.93,188.93,190.98,11.56,1073.9,778.99,35.98,19.79
2470,219.68,99.0,223.97,168.62,8.65,1070.35,883.87,44.87,28.32
2471,264.13,124.15,202.49,184.32,11.3,1018.24,839.57,54.58,27.78
2472,202.47,126.25,176.05,175.12,12.76,1049.0,830.4,64.17,29.14
2473,202.48,111.83,203.49,174.73,13.95,1062.9,805.36,21.68,25.6
2474,280.85,61.31,134.19,184.61,11.91,1098.15,846.43,21.44,27.15
2475,300.94,42.72,147.44,205.13,11.12,973.27,879.45,59.34,19.3
2476,291.13,20.49,195.22,160.22,13.27,1057.18,837.55,59.55,28.61
2477,204.12,3.92,164.41,182.69,8.73,1074.49,934.52,64.21,23.61
2478,258.39,38.94,135.12,204.69,9.3,1058.76,764.06,8.8,24.28
2479,263.45,84.56,193.69,179.52,3.28,1060.97,911.76,44.49,27.36
2480,220.75,190.36,171.6,192.59,9.27,1054.86,783.62,29.0,45.82
2481,182.89,193.67,152.35,185.13,4.8,1065.44,752.9,41.16,40.33
2482,263.75,179.56,178.71,180.99,11.64,1055.38,798.67,53.19,44.59
2483,195.87,90.64,230.87,168.06,6.61,1040.61,898.54,52.52,40.89
2484,188.73,87.74,234.91,179.85,8.88,1054.56,837.19,60.39,37.3
2485,248.93,85.65,176.42,167.33,12.76,1015.77,786.78,67.88,44.5
2486,224.6,123.01,161.35,182.77,14.75,1030.76,755.4,45.03,44.2
2487,242.11,27.06,163.63,174.97,14.61,1101.03,864.98,62.58,30.08
2488,274.27,14.99,116.13,209.88,7.58,990.2,860.13,72.65,26.89
2489,241.86,5.05,188.05,166.42,17.08,1049.77,829.21,60.13,35.98
2490,294.89,39.32,122.89,177.39,10.67,1042.87,909.75,57.63,31.77
2491,295.15,68.29,178.08,209.71,8.66,1073.13,771.4,32.85,26.07
2492,177.49,14.31,150.3,174.35,5.67,1065.74,932.51,84.1,30.52
2493,248.68,177.23,166.45,194.89,9.27,1035.68,824.69,66.54,53.53
2494,277.08,199.09,168.95,198.82,8.32,1037.37,783.39,42.46,52.85
2495,218.41,146.15,144.04,186.07,11.59,1035.45,801.51,68.42,56.05
2496,182.53,82.75,220.49,173.05,7.32,1066.89,915.94,47.67,49.18
2497,255.58,132.83,225.15,174.57,8.34,1072.44,865.52,89.67,39.57
2498,240.32,123.37,180.79,179.51,10.7,1074.03,795.28,89.68,52.97
2499,193.55,168.9,213.5,189.21,13.87,1082.31,791.27,82.0,47.1
2500,275.65,76.1,165.9,179.14,12.72,1093.68,813.1,73.85,31.29
2501,266.34,32.87,98.53,201.18,10.49,979.52,921.26,41.31,42.84
2502,234.42,4.26,221.25,161.44,15.49,1072.68,849.57,74.91,59.59
2503,277.78,8.91,139.13,181.15,13.14,1075.04,980.5,36.1,46.98
2504,348.7,54.7,141.71,207.81,9.2,1095.84,774.67,46.57,35.88
2505,256.46,33.9,188.36,168.23,1.22,1052.94,979.35,70.19,40.54
2506,237.24,162.77,151.6,196.27,12.46,1044.73,769.8,91.35,61.89
2507,264.64,145.95,164.07,196.13,9.23,1025.98,755.23,110.95,60.29
2508,230.04,145.21,179.33,177.46,13.01,1009.66,824.85,91.92,64.88
2509,173.75,23.46,181.77,164.38,9.97,1020.39,915.08,90.24,42.0
2510,243.51,53.93,188.87,171.65,9.07,1024.44,812.58,114.12,69.34
2511,202.51,143.06,173.69,176.89,13.01,1044.24,820.43,72.45,63.94
2512,189.13,156.39,172.75,179.43,12.3,1045.95,792.48,83.05,62.02
2513,280.43,8.18,152.36,182.46,15.79,1095.68,831.96,86.33,46.56
2514,266.98,64.86,158.38,196.99,6.77,1009.75,881.91,76.06,42.05
2515,250.42,82.55,235.76,170.73,13.3,1089.05,825.93,79.54,60.77
2516,286.5,47.75,114.81,180.23,12.73,1042.53,916.8,95.81,53.19
2517,347.8,10.91,133.04,212.91,9.9,1089.95,789.29,108.39,43.32
2518,247.08,25.48,167.85,170.75,2.2,1023.12,945.11,127.06,51.7
2519,167.55,129.9,170.52,195.07,11.27,1023.31,787.2,123.38,65.26
2520,183.44,198.85,160.22,186.47,5.55,1048.83,809.32,101.84,64.18
2521,261.04,153.6,178.73,187.33,13.55,1041.25,820.77,152.5,64.52
2522,253.05,77.83,202.61,175.16,7.03,1069.04,884.42,150.35,50.21
2523,229.64,59.31,198.31,178.87,10.24,1011.37,838.86,149.5,65.83
2524,221.04,76.59,209.38,169.2,12.03,1056.66,817.62,153.61,58.1
2525,196.81,115.82,214.46,182.64,14.35,1080.15,753.94,119.71,56.26
2526,276.68,6.22,137.13,172.71,11.94,1128.73,802.1,133.04,48.16
2527,292.61,78.07,113.92,212.68,7.25,972.01,865.34,117.61,54.53
2528,265.25,72.62,195.58,179.01,17.16,1045.8,785.8,149.32,62.92
2529,257.31,35.57,141.37,189.67,8.53,1013.59,914.66,160.48,52.43
2530,335.14,25.97,128.14,205.49,9.95,1096.33,823.26,152.92,52.63
2531,530.26,99.15,86.41,173.67,12.83,1011.14,735.31,30.57,62.8
2532,476.81,36.99,133.09,179.22,12.93,1042.42,776.4,43.43,52.82
2533,470.53,77.91,125.17,180.26,17.01,1044.18,747.25,31.96,55.53
2534,469.32,37.85,95.55,170.53,12.17,991.08,743.84,45.51,63.31
2535,531.4,92.07,99.18,177.46,17.1,1017.03,718.3,22.16,38.9
2536,537.0,65.92,92.69,164.4,16.87,1003.5,757.87,48.72,36.63
2537,539.47,67.28,130.08,176.38,15.33,1005.11,750.95,14.11,32.05
2538,518.65,34.72,113.27,176.14,14.15,1025.06,720.83,65.31,58.88
2539,474.51,101.86,85.07,168.21,12.95,1025.3,754.0,49.1,41.28
2540,544.98,46.78,128.91,170.43,16.37,995.87,731.15,36.51,45.79
2541,518.81,103.25,140.29,174.72,14.2,1032.63,742.76,116.34,73.4
2542,463.89,80.21,136.27,165.04,13.21,1018.58,757.94,82.12,65.54
2543,462.16,40.69,97.21,176.66,12.71,1040.69,779.35,106.91,68.12
2544,464.29,71.88,135.33,169.91,14.79,975.56,767.88,84.19,60.27
2545,443.1,67.6,146.33,175.86,17.89,981.76,903.45,66.53,55.93
2546,471.56,32.46,123.23,169.3,19.07,959.38,917.31,41.23,57.01
2547,395.85,73.59,111.82,168.13,14.62,993.34,892.38,43.55,63.19
2548,413.74,102.67,138.48,170.79,19.65,953.8,886.08,6.68,28.72
2549,488.28,66.93,123.0,177.83,16.82,947.03,884.14,5.91,39.07
2550,447.87,89.62,151.39,159.69,16.83,955.29,902.47,64.32,50.38
2551,438.49,25.66,97.73,166.42,18.72,1005.66,878.01,43.31,43.89
2552,480.78,37.9,97.74,162.99,17.05,942.29,862.53,47.47,61.23
2553,416.22,49.72,144.79,171.54,14.98,1012.76,922.5,42.28,45.27
2554,399.48,61.8,106.99,161.28,15.89,1011.07,915.1,80.23,67.03
2555,472.19,54.05,98.79,174.66,15.65,948.58,859.32,118.59,62.28
2556,438.85,55.65,126.75,159.24,12.77,978.09,890.81,92.06,70.79
2557,382.73,24.84,133.75,159.65,18.49,996.59,902.19,29.17,48.42
2558,421.08,101.57,101.57,158.18,16.09,988.18,919.1,82.87,60.97
2559,540.84,72.95,152.18,222.25,6.2,893.14,718.63,33.69,70.7
2560,536.68,44.24,134.25,205.41,8.39,826.83,705.7,48.79,69.21
2561,496.16,92.43,165.03,229.42,8.1,911.44,743.2,31.8,27.51
2562,528.65,36.81,183.6,226.85,6.49,948.27,738.91,36.92,35.7
2563,503.52,39.21,176.89,220.72,9.2,934.34,754.14,102.57,67.39
2564,523.51,97.46,170.56,206.46,9.22,886.59,775.83,36.61,39.04
2565,553.38,45.78,135.71,204.21,5.36,894.28,717.43,11.48,42.12
2566,589.7,34.59,138.99,207.5,8.68,829.49,719.47,79.95,72.66
2567,467.6,33.22,142.15,194.33,11.6,877.2,768.49,43.99,72.77
2568,452.82,59.65,192.04,189.56,14.03,911.14,827.98,41.14,45.42
2569,478.53,72.15,154.59,182.78,10.32,869.4,810.05,83.34,81.4
2570,454.18,60.21,173.71,188.31,13.35,863.94,769.3,65.9,50.39
2571,523.62,72.22,152.13,197.51,11.04,883.04,791.83,72.13,76.08
2572,517.92,25.53,180.17,175.66,14.1,865.07,824.04,57.93,46.54
2573,489.14,23.46,194.26,169.06,13.89,837.06,764.02,35.06,44.26
2574,431.59,103.51,192.16,178.03,12.59,825.02,799.11,114.53,80.57
2575,293.61,27.49,188.09,217.46,5.56,979.41,858.66,52.13,27.17
2576,203.71,28.01,183.6,221.06,3.29,968.48,809.64,40.14,23.46
2577,286.65,45.85,184.11,218.47,5.73,1018.14,804.91,39.82,20.29
2578,283.78,70.62,202.55,213.2,4.19,973.01,834.49,116.94,31.17
2579,290.76,85.28,162.99,196.59,7.64,843.28,809.62,75.04,58.16
2580,310.97,71.85,178.32,181.81,6.59,844.92,810.09,19.75,23.72
2581,296.7,48.61,191.73,194.06,8.4,875.57,829.19,34.01,26.73
2582,352.53,69.07,197.86,184.6,10.07,889.6,817.55,82.7,61.2
2583,424.61,96.32,158.33,172.96,14.95,1003.23,805.48,45.94,65.21
2584,360.96,84.55,200.76,166.62,16.63,1007.29,804.27,41.05,75.8
2585,458.1,71.59,164.86,172.77,11.92,1001.69,864.19,62.8,40.42
2586,387.37,37.46,161.76,171.97,12.62,998.15,873.33,44.67,29.58
2587,443.98,68.67,201.43,156.41,12.25,1008.77,872.93,28.47,51.26
2588,398.08,76.22,202.2,164.08,12.41,949.73,825.39,18.84,51.55
2589,367.34,98.34,200.73,169.79,12.75,972.57,817.9,75.01,70.32
2590,411.22,32.9,195.21,155.13,13.25,980.68,864.57,107.65,69.06
2591,524.75,62.29,13.3,231.25,4.47,861.42,775.44,46.29,29.58
2592,298.7,32.13,9.34,212.36,5.83,976.34,963.97,144.91,40.04
2593,295.11,43.72,26.72,196.17,5.07,939.6,971.05,36.18,13.83
2594,493.57,40.01,34.58,194.97,3.89,1014.98,837.56,6.81,30.55
2595,490.25,77.81,7.9,202.6,4.07,958.59,794.93,128.31,56.69
2596,483.9,20.14,1.98,202.85,4.54,975.26,816.4,76.12,40.72
2597,513.24,34.15,15.07,199.12,2.77,990.11,731.47,91.14,52.52
2598,581.37,33.96,20.31,197.54,1.86,944.41,726.88,59.27,43.04
2599,531.54,44.63,58.43,208.8,5.91,991.28,764.89,121.69,70.54
2600,510.21,28.16,63.74,204.47,2.65,991.69,749.38,42.2,34.47
2601,414.8,34.97,57.29,207.58,5.79,944.57,909.55,22.35,30.66
2602,339.29,11.98,31.52,205.72,4.27,951.69,1020.77,149.87,37.36
2603,270.75,7.52,33.35,204.28,4.45,921.46,993.74,47.26,15.95
2604,310.7,62.59,55.5,209.5,4.78,924.82,911.3,23.24,18.59
2605,265.75,75.17,19.77,208.93,4.86,916.49,1022.5,51.32,29.71
2606,340.26,41.22,21.12,206.46,2.2,941.4,865.06,32.17,43.98
2607,407.53,10.27,53.53,204.28,5.73,957.0,859.18,56.51,30.92
2608,292.41,17.54,1.26,198.54,5.6,987.25,928.7,89.14,27.35
2609,410.87,64.95,60.59,196.1,1.62,932.89,854.54,111.14,45.88
2610,472.42,39.51,25.27,204.94,4.22,1006.99,794.05,49.11,43.53
2611,314.26,26.91,10.88,194.87,3.67,924.38,992.69,41.91,13.14
2612,196.82,313.42,3.84,202.07,3.82,1059.97,781.12,19.94,14.3
2613,250.84,379.92,56.02,188.98,5.57,1007.31,703.48,36.04,38.07
2614,265.7,216.34,33.34,202.31,3.92,1096.96,784.84,40.86,18.2
2615,190.51,340.59,20.82,191.14,4.57,1047.78,769.27,77.58,43.41
2616,249.38,333.49,21.89,189.17,4.87,1021.59,744.95,66.67,45.55
2617,329.68,225.1,30.76,200.88,2.24,1052.58,799.29,10.46,25.92
2618,312.8,240.45,35.96,195.34,3.97,1062.83,794.05,51.77,34.05
2619,329.5,407.91,57.41,204.28,5.36,1009.82,680.57,60.78,47.01
2620,299.13,163.84,61.75,196.39,2.26,1089.41,752.27,70.39,26.89
2621,426.99,42.96,26.19,205.97,5.6,1090.89,746.67,76.1,35.2
2622,454.09,29.94,50.89,206.62,4.19,1121.3,781.42,62.75,34.87
2623,311.72,380.17,52.76,193.22,4.06,1044.51,711.85,68.26,24.92
2624,165.44,252.15,1.92,196.31,5.94,1099.09,781.52,32.4,24.9
2625,397.53,15.4,17.48,206.58,2.23,1132.4,839.54,58.88,25.46
2626,303.43,197.43,18.15,206.35,1.46,1079.67,767.01,41.6,44.48
2627,230.18,167.18,57.09,190.07,3.13,1090.57,796.38,9.9,14.36
2628,406.27,44.42,14.82,203.85,2.58,1108.61,813.52,35.28,33.97
2629,401.73,39.47,57.14,193.11,1.19,1149.16,819.33,57.46,27.56
2630,343.75,68.2,18.55,205.63,5.31,1110.27,826.06,90.56,41.19
2631,246.21,388.34,51.83,196.04,4.1,1016.17,717.27,53.91,42.16
2632,230.77,154.07,32.38,191.51,5.75,1126.89,817.45,11.66,14.32
2633,402.15,276.24,56.16,206.5,2.38,1014.31,732.08,38.24,55.36
2634,224.85,205.7,18.65,193.69,3.72,1111.9,771.18,63.29,10.08
2635,242.93,55.6,50.86,205.85,4.65,1161.43,865.29,36.08,23.66
2636,421.94,45.01,39.67,202.54,5.37,1119.77,778.92,30.35,23.59
2637,165.28,245.94,47.34,196.12,5.39,1099.24,807.38,85.43,19.77
2638,267.83,364.0,7.18,198.22,5.51,1000.12,743.7,31.75,29.37
2639,267.31,156.04,34.42,187.89,5.14,1141.26,773.92,47.4,35.89
2640,352.56,221.31,15.43,198.78,5.2,1030.71,719.8,43.93,30.02
2641,213.48,291.25,58.15,193.07,5.31,1040.17,759.52,49.4,22.74
2642,230.34,225.1,13.8,190.67,5.4,1068.78,745.18,79.07,33.28
2643,252.97,390.76,54.27,190.81,1.37,1042.69,714.76,38.74,47.29
2644,305.7,418.01,23.63,191.79,3.7,992.1,694.27,14.99,28.46
2645,339.01,210.65,10.73,205.55,3.69,1011.59,764.23,86.81,43.39
2646,469.74,48.71,7.02,206.38,1.09,1153.57,840.4,9.95,16.47
2647,257.61,185.95,29.96,192.67,3.29,1075.39,737.71,53.79,35.82
2648,243.68,138.73,29.64,200.21,1.75,1120.47,786.81,51.71,21.36
2649,387.86,75.68,52.76,206.73,1.19,1098.42,767.72,83.51,34.73
2650,314.23,58.88,1.6,202.14,4.51,1121.51,824.23,54.43,14.79
2651,258.04,58.42,39.8,193.44,1.41,1121.91,822.5,72.67,35.42
2652,407.07,39.07,43.92,199.16,1.81,1069.09,761.25,39.99,51.36
2653,353.35,48.64,26.53,191.65,2.05,1157.73,822.84,23.95,14.79
2654,385.9,247.61,20.27,205.94,5.86,1034.72,726.46,10.27,34.02
2655,192.26,145.12,47.1,194.56,2.5,1096.76,799.99,85.75,28.67
2656,212.59,162.37,37.73,194.44,2.64,1079.01,755.75,65.83,25.33
2657,359.39,251.84,47.38,204.12,4.04,1058.5,728.41,90.87,32.84
2658,405.02,81.28,12.84,204.94,4.82,981.69,851.3,4.9,17.65
2659,388.68,77.69,41.52,218.23,5.21,1002.21,836.51,44.91,29.88
2660,427.22,45.39,22.72,215.78,5.41,1017.59,793.55,41.03,38.6
2661,394.28,47.91,28.59,203.19,4.4,1039.5,810.57,89.19,43.85
2662,408.2,42.4,45.59,201.28,3.02,975.63,786.89,115.28,46.52
2663,430.82,81.54,58.32,216.16,3.01,988.97,858.05,223.25,50.92
2664,430.05,69.56,53.35,201.24,3.53,1027.77,790.49,384.47,46.69
2665,330.13,6.67,19.13,214.88,1.97,1004.28,923.82,52.08,17.37
2666,261.17,29.64,42.47,212.21,2.89,1004.67,924.03,18.49,20.84
2667,248.89,73.87,4.73,195.37,3.85,974.67,887.94,77.74,25.17
2668,292.86,69.33,47.82,204.16,4.87,999.04,958.31,103.11,26.59
2669,239.13,84.42,16.64,197.32,3.21,1014.37,924.93,198.52,25.4
2670,237.63,48.79,34.35,211.55,3.24,1028.76,937.99,383.39,29.13
2671,289.51,20.48,3.92,208.77,4.71,1014.86,935.78,54.02,31.78
2672,312.54,21.7,61.68,211.72,3.91,1004.97,909.04,53.16,31.9
2673,351.1,8.57,56.39,203.03,4.49,997.34,885.56,17.48,20.05
2674,291.67,50.63,9.85,204.01,4.87,992.12,858.22,91.01,35.76
2675,281.41,43.98,28.33,203.88,4.78,1043.73,907.24,192.33,34.28
2676,301.06,85.07,62.91,211.7,5.85,984.29,894.01,386.75,50.36
2677,267.69,85.28,3.13,203.11,4.48,1029.26,886.7,12.4,13.82
2678,330.83,39.91,8.73,205.53,2.57,1016.17,919.36,112.54,28.25
2679,278.28,9.31,51.13,215.64,5.69,1002.47,917.31,241.89,36.99
2680,347.97,62.4,3.15,199.83,1.86,990.62,932.44,408.99,45.06
2681,406.26,56.89,45.52,198.79,2.33,995.83,856.99,226.61,47.03
2682,399.3,13.45,49.2,204.44,3.35,1034.46,837.25,424.23,40.55
2683,315.46,2.93,54.0,205.31,2.34,1025.14,879.83,63.27,27.65
2684,404.68,36.88,7.55,207.23,3.78,970.22,865.36,62.64,32.01
2685,369.79,38.19,58.14,196.44,5.76,1009.08,882.51,119.24,40.17
2686,244.36,58.59,39.64,204.43,5.54,1036.23,952.21,68.61,18.72
2687,217.35,65.52,22.8,189.75,4.49,1134.43,887.63,56.76,22.14
2688,292.35,37.98,47.96,189.49,5.49,1191.85,884.59,79.71,19.09
2689,262.41,17.49,42.54,202.16,4.41,1180.56,892.11,37.77,20.41
2690,270.03,39.91,21.67,196.76,1.08,1180.71,863.24,48.69,30.66
2691,422.87,72.19,53.79,194.79,5.26,1120.93,802.57,68.14,30.18
2692,329.57,61.7,55.55,203.75,1.66,1117.5,842.92,41.35,40.81
2693,325.64,70.65,7.84,201.65,2.2,1091.09,887.28,8.47,30.03
2694,346.78,75.82,57.43,194.07,1.66,1133.77,886.82,36.43,31.56
2695,357.44,4.75,21.29,203.22,5.93,1151.66,872.77,47.3,18.36
2696,309.64,80.9,31.56,195.82,3.51,1133.57,834.78,90.27,34.93
2697,429.07,51.47,17.49,189.58,5.07,1045.55,830.54,53.83,35.37
2698,388.76,18.3,42.05,191.01,5.06,1056.57,803.61,31.45,52.24
2699,422.68,73.71,33.3,204.13,5.09,1098.39,775.82,29.38,50.43
2700,503.99,11.3,3.02,204.85,1.99,1079.43,774.32,10.41,40.25
2701,254.05,66.04,55.89,203.02,4.56,1162.96,859.41,35.26,16.63
2702,291.4,36.05,52.06,196.98,4.78,1144.25,886.54,42.17,27.4
2703,395.72,46.43,23.84,188.55,1.03,1108.69,811.57,46.26,32.69
2704,404.26,64.4,61.83,196.91,5.15,1087.21,800.16,62.2,45.8
2705,240.79,341.9,46.49,213.5,1.9,1028.56,702.4,47.86,33.46
2706,323.8,234.35,46.48,224.33,4.8,995.6,742.35,136.11,55.97
2707,255.84,253.55,15.69,213.06,5.1,984.76,791.08,122.56,50.91
2708,205.36,230.72,62.73,209.66,2.47,1014.23,808.85,31.86,38.53
2709,268.28,311.69,20.41,222.0,4.08,1040.56,749.94,13.34,14.74
2710,189.15,256.56,34.99,217.23,3.14,965.24,820.01,139.56,43.84
2711,272.71,136.28,50.17,213.69,3.61,1034.64,815.18,58.15,14.93
